customer_id,come_in,come_out,cal_state,customer_image,video_thumbnail
116,2019-01-06 19:18:00,2019-01-06 19:24:00,"일반퇴장",VyCv1Ve1faENBv8c9oeVrZLrdK3xumjYflI1PVmwWaI=,wVf9rjUWyh9SgC/mZP93bwJQjvPYbqLkcJmzLVtDEyQ=
117,2019-01-06 20:41:00,2019-01-06 20:50:00,"일반퇴장",r9MiK26prMVZpD+Zs0/kFLLE8pDDkriwWxhb2gJUH64=,rQkkHNtzdLu5D5M3gW+9nUHTh77HKrGiARQtRx87iwg=
118,2019-01-06 10:57:00,2019-01-06 11:05:00,"결제완료",kYVRN8O46vpoU3ckpRrjK9Efq8KKhhzByeTp7bxODWA=,DfJibK67Tc7JPIX5aFixQoofvHE78Wpr34uTxAOkaSw=
119,2019-01-06 13:36:00,2019-01-06 13:42:00,"결제완료",Fj9Pir0tnunQ6m4FDvLSaLLWM4SeNn6osIqT4jrDfzw=,ENtdchPw8EhbWPTns3gsRCANzX8nVEraPFBikQ7BlV8=
120,2019-01-06 19:56:00,2019-01-06 20:04:00,"결제완료",noWQubz3k2oYlq1o99L/oeM1U+/hXO4t6uSkuHj77CM=,P+Wh/OlBMXotFEEVhew+yUA+Houe7DmJz+bK2AEBzE0=
121,2019-01-06 11:42:00,2019-01-06 11:49:00,"일반퇴장",C7OBL3Y8J759MZbEl4q1kmOZELhpG1Jgbc+ut64Nbkg=,J6/PukXQs96otCtjWVjyeWUYjcmjHneD7TZ+3kclpfk=
122,2019-01-06 12:24:00,2019-01-06 12:28:00,"결제완료",I+fJNdRQvsrKEl7jEmiTYjIbv2Ds95tiGTOZOPAMyWo=,OjO1J+PGu/cOEjbfp6feVybtC57gK1qGZydPCIOvKVg=
123,2019-01-06 15:08:00,2019-01-06 15:16:00,"일반퇴장",SrZsJK/wvxC/6HojaMaErhi4PAPOpoSavSA9OC/AxTQ=,E0LhOIh39y1xRnZRvymSqPEX0/y9FhpDkzZZFSh+KdY=
124,2019-01-06 19:47:00,2019-01-06 19:52:00,"결제완료",5BZunYS1CD1MM6Wf2P9ojr6lvZyqLPnNTLZyrEkyHao=,fXjWmnJXfxJTg4vXaZkW5psvu6wIxgYV5IGJH7CuIVU=
125,2019-01-06 18:22:00,2019-01-06 18:25:00,"결제완료",zE27FXo+FGBPAwzR4dhukMGM2TG9k3Kt2yox1pyYEpc=,mX3BdCYGEDqr7H/WHb1SBDtUOK/zZqijCLzPzKjkidE=
126,2019-01-06 19:05:00,2019-01-06 19:15:00,"일반퇴장",W7uWBRFwpylkVpm0Y3LoVGd68+Sy4V8o7guigVzTEBA=,LY2HDqIbeh4WmupaQ5b61GjrSdoYT4nvppTgiY2R3/w=
127,2019-01-07 17:48:00,2019-01-07 17:55:00,"결제완료",f/AI6hPuGbBT51TTrwt3f3lahpshuJHKaeCJEEHwix4=,lj/MoCR3ouhQIlIhbF0MbyFd1Fh2Ir7trvJo3obFg7s=
128,2019-01-07 17:02:00,2019-01-07 17:10:00,"결제완료",D5EfBxvhL5J3ooHVKVwjBnffbBz7XNM4YceO7aGy6Zw=,EIOy/ZqjMgCqpC5+6CNjfLAl54BNVdi4/cQuUyHfPGo=
129,2019-01-07 10:10:00,2019-01-07 10:13:00,"결제완료",7ZQStxPrDxl6Ljat6+TGDKfSNnfMMqXR5Mj5qbAAh3k=,pp+iQSk6AiaXNpXmldxaa7qCA+g4QqTsKAqBA+asyJQ=
130,2019-01-07 12:11:00,2019-01-07 12:20:00,"결제완료",AQVWNp1C+gEtL4q8kY49ygFZQM9pxpoA/VK2JBtC4qg=,42jVeK7FLI0r7UmukSjugUQU5zK+h5yEzPMYGphSvao=
131,2019-01-07 13:54:00,2019-01-07 14:03:00,"결제완료",sAvGn/g92VG6iyD22eZZcBxEmdw60ARws1g0re0fCCQ=,7yynSCZQ36n8doGa0QeXs57qBlQyipD8jq6v2PW9I10=
132,2019-01-07 12:55:00,2019-01-07 12:59:00,"일반퇴장",xr66TIbg3t5TWJOvUoI/XaT5tvcj3xAFU44jLU6kLNI=,ssT1krYVad5e1c3KPmkGQrsONoT432ILHLWjmDBTNy8=
133,2019-01-07 18:24:00,2019-01-07 18:29:00,"일반퇴장",4q35XqSvo4lke6SIBD+EXe1HHRXnPo9aDhSGwiV/kkM=,juA7EnV8K2FhobxDuTUmasu1004VMSbkp0l/ZV/J+PE=
134,2019-01-07 19:03:00,2019-01-07 19:07:00,"일반퇴장",tRhUubRQhMNtHkx8mWuhfZUN2jIRypGsLQe9XRdTBO4=,BgQw7g6nIFaqoLs1wEyzW/VkgargVzQR893qHcbp0ho=
135,2019-01-07 11:53:00,2019-01-07 11:56:00,"결제완료",GPR6G6+ux2WWHv+ri0kOV5blA0kmyuSKSzG8RXWre5I=,J5SEf5cl7zU2h9dT2RpJrR2MAV8bbh23CSBUH8Iy2XM=
136,2019-01-07 14:10:00,2019-01-07 14:16:00,"일반퇴장",nYTwV+4PK4kRB16TQYBgc8If2VAKkpw7MiXcQZj/O18=,PKG0SgO+O0UT6mKTwCx9JvUboRQfmSdnIV/eo48vFbE=
137,2019-01-07 13:16:00,2019-01-07 13:24:00,"결제완료",FaqLtE3e4mFhjXR8/MFBI5OXZs9VkQz/qPcvqFXSWHE=,OPZNLI7GPPVZg2DQbwelCjWQPfVX839oHtu5msHl+r4=
138,2019-01-07 15:45:00,2019-01-07 15:50:00,"일반퇴장",k0QsH/JMm114x8Nphf3KhRBrdmC4/DoITmKbVrP5R0E=,B1eiyrM3zuHAbQwRT1A0ceuFEoNUJZy6FZuysopi+GA=
139,2019-01-07 11:03:00,2019-01-07 11:11:00,"결제완료",7KiTwCdDb5tyusFcYeuZCazqA8rP0lP7UzNpLO4z1Lw=,MgZRFEjs0l1AIfvIkPraef21ZPlvpPiyWN5uCeieuLw=
140,2019-01-07 19:39:00,2019-01-07 19:42:00,"결제완료",I+1pMoQ2ep0JIQRyoT87wF9fhNoZtwkUZf8VN/Co8Uk=,VIexBglRXuHYY6ve7Ry2I1lYxTcKo8WMqFPIlcbUq7M=
141,2019-01-07 12:12:00,2019-01-07 12:21:00,"결제완료",AShiyjQBLiiZgFHbenFFZYlyLUoF5/W2eo/WDZAhNtc=,VWk/4iFsDek8cOrhEtU81ODPd8tVkcBUF9x6wWPD3pg=
142,2019-01-07 15:30:00,2019-01-07 15:39:00,"일반퇴장",xgzD57PEuI5B3IbU5yALktBY6AIHYsbwqlUuZH3RuUk=,463fnuuSIu6f1lk2UwTJkIkcqIb7+izLbiCeaz0lyR4=
143,2019-01-07 11:33:00,2019-01-07 11:36:00,"일반퇴장",ZOKkAA8Av1uKk8vyDAQnxFsP4L+YI7VAf+/DkzvDNvw=,GlLe19C5+iuvuNtgSOthJbidDVjbl8W7JDcdnNB+L4w=
144,2019-01-07 16:47:00,2019-01-07 16:53:00,"일반퇴장",UYUJ202MpjiBNs2JAffx7OKMI3EOAbHnZ3jZG2tF0zE=,uSjsmnrxvuROrjlK4JPHPcX07BwkGV4hi5XxUKkb0k4=
145,2019-01-07 12:22:00,2019-01-07 12:26:00,"일반퇴장",EOhVy4Y+ONYm2LoI2WoAl0cEiw+0TPSP364b6yDh+48=,oOEjHSH6SHGaMMRbPMUsX9mnlKJ9gC6o3DKcx01VNj4=
146,2019-01-07 20:42:00,2019-01-07 20:48:00,"일반퇴장",PoVitAxjWh26NZM0XrLuKYNcNcBGvufduErXv+eueQs=,6R12cU2yOK03uh8NF18WriLM9Lv0EYKiBCcRpmG8az0=
147,2019-01-07 18:49:00,2019-01-07 18:58:00,"일반퇴장",krTO7AVrirkUstD2Pz979D48J+PvC47SJcPYu5CzsZ0=,jncqIZ2hfkbzMP8lgRNduo5iIYaG7kKisFpI1zp9xqE=
148,2019-01-07 13:59:00,2019-01-07 14:08:00,"일반퇴장",JlhjGKpQTFceGEaSTJ5iWPOHOmVme/b7762JJZlxP+Q=,5TTeVJHKynWYEbvy9ARGfEgEzDUj1NV4sSamoRQ7C8k=
149,2019-01-07 17:34:00,2019-01-07 17:41:00,"일반퇴장",HVmKspbTDNW8w+lcrkZNv5mvA3RVnheIdkjpW6nci/0=,TbZdngCEg0ypPogwZ2qkp/8qWbXriNaLmKaHum9J3to=
150,2019-01-07 13:35:00,2019-01-07 13:42:00,"결제완료",cwPiBHR/VStnZXEL/9M7MMqU3BudzqwMEpPjmuPnUJM=,RRnRzh2MXV1lzJPsYt4ZjE+O6+HY05F2E1WAwOp+Eb4=
151,2019-01-07 17:21:00,2019-01-07 17:30:00,"결제완료",gVlFJ4td+a3ehF3uzqEI3QRUQWTaHOd57rFQTO0moUU=,uJM0Bi7r6FZWcM746RsCzab3p720A9nAmXfZbBrz2U0=
152,2019-01-08 19:58:00,2019-01-08 20:08:00,"일반퇴장",d3rJm5s3pDzD+SICEovEHQnyBa/E+EIAwi0KCN93fuc=,WdF8x+tVmYww6ylMwV9uUBmA4/cNHFgf+ZZBRJqFFq0=
153,2019-01-08 15:28:00,2019-01-08 15:33:00,"일반퇴장",UptksLtvvFk4zyh9Kx7TJSOSeBzi0QIkBhvaHNLpUbo=,yOTzo7BGdZFoG/zL7dxboE/Aebbe6DIytPImrdMJYFY=
154,2019-01-08 15:21:00,2019-01-08 15:25:00,"결제완료",WpmbAlViDyWXLAQ8gvDXWuCbyBcQDJfSTss52bP/CJg=,rJiFtz1+M3bzfgxAOBisb4K4gLllksTNrDp3N/+Jces=
155,2019-01-08 12:28:00,2019-01-08 12:34:00,"결제완료",8WvPh3++9XBaeWjSdLViSzLXtFM0NwLQYUvGFvrk9Lg=,hLByCRd+LyzGcwWuPoax5E2bqzF/8alGTUqIzHAxE9I=
156,2019-01-08 14:04:00,2019-01-08 14:11:00,"결제완료",cmc1DlcZtjsLEW/ysrDZGqCLAWokW3rlVDMusO8tOZo=,4ZLqG5ZufsUx6VrZraK9/RI/PP4TY6spjhc3N6vUx+A=
157,2019-01-08 10:33:00,2019-01-08 10:41:00,"결제완료",WSkzrEIwkASlEUDfFapovL0L2t1YshnwgApWB9S7RYU=,nKEMwj9U4MY/4ZPHIoRAC6sq21QDhp2Jpa+Ejya9eSQ=
158,2019-01-08 10:38:00,2019-01-08 10:44:00,"결제완료",hHk+JDzJvv2KvVS0EGyYcSDwz1p6R9WOoxSGGY48GU0=,IAbnxiPZsCRdTg76M2cCOjY/rUcEo0zOqOkF0AC5FZs=
159,2019-01-08 20:28:00,2019-01-08 20:35:00,"일반퇴장",GDAizVRb5QRl7aQrji9aluX2D4bjJyCRsFNI/9QTKjk=,kPUA02WqUvHLxxcIJyhMC4qEI4jct3rQDxhyG1V4Sz0=
160,2019-01-08 14:08:00,2019-01-08 14:16:00,"일반퇴장",C7rk+oBVBpJULpt13vgno3WdCw/ISrEZHpy85sGG7NE=,3OCvly09K1IrIjLtt2JFHBape5KPcN3Sc/zX8gaphbg=
161,2019-01-08 10:14:00,2019-01-08 10:18:00,"일반퇴장",XdFeuzyZ+d5SRAEOBLCVC3YwUhuPVTDc/aIBSjg72jQ=,2yXzcc4MZ1wXDqUB22rOo09lohlEEFuODT2AyovQ53Q=
162,2019-01-08 13:25:00,2019-01-08 13:35:00,"일반퇴장",zMK6DLVuzkcm7BYCiy7JITFqHn25jS4joxFoecjrs/E=,9UpeDosFoypc1ix6LPNhaJ53tjSEd04a3EPCdwqL85Y=
163,2019-01-08 20:34:00,2019-01-08 20:43:00,"일반퇴장",Ur1S1wf4AiSQ3oa/kb05tOptpxMxpDLe404TGW+Kchk=,g8vx3QznrGcAxfkVEmQ2AOLGsqxFyxV427dhHZr+qIU=
164,2019-01-08 20:30:00,2019-01-08 20:39:00,"일반퇴장",hXfTmeaCrSqxsqBJAd2jAF1m2Td2C/r3B0W0n8uCO1Y=,KoGk78FNzaphzO/Sq1hPcUMrV31bv/Z5cZjtAt9/Qnc=
165,2019-01-08 16:24:00,2019-01-08 16:28:00,"결제완료",Y7ZafuC7qbVdGImKh/Ek9V0gq896NlaCa8+o5xAcLus=,8uNDk2KXgKeKcYRVMaqxO6MQkR8uVkqmWeoI3AZGqis=
166,2019-01-08 14:55:00,2019-01-08 14:59:00,"결제완료",UfR5WHUeY98NCieY4m7W6zaHXJox5RvKV2RI4YmtzFY=,mhBITiAF6813J/276OaWuhmZXlLs0qI2vm8IM6eV3Do=
167,2019-01-08 19:04:00,2019-01-08 19:13:00,"일반퇴장",3mgXr3slQezPTMDbEaXBZxQDOb+P6ysVDAqzVujd3eY=,6qJT8S132dzX1DXMe82llihxUWXFCw9pb3pXU1Kipjw=
168,2019-01-08 14:06:00,2019-01-08 14:10:00,"일반퇴장",zD0waOMx/Uri0F4E5F6irXolG8n7CHApgIoxxkwhF/Y=,j9r0F/x6nI9CurI9Ra966yhbVYSD9166MyGG6IqZIRU=
169,2019-01-08 19:23:00,2019-01-08 19:28:00,"일반퇴장",CJBgl94z5E2rWvZ6MhsLCJlH8rQh4b2VwX0k8JfM294=,+7BgVgs2mUGGVYAVNRQRamibKR0ifoFM+f+4Tw3hGa4=
170,2019-01-08 11:55:00,2019-01-08 12:02:00,"결제완료",Bvf5sWFpnA2kyiSEqeacj0HUTZLvqlO6dTx9bLGuHwU=,/Jwsq/unoqnAbynAWUAtQdPwyUwZ1qMx4jH/AHKAYO4=
171,2019-01-08 12:56:00,2019-01-08 13:01:00,"결제완료",yGkBnUvLXxHSQdEueDk2n8D3l+pd5D6S4Ob/h3P4BjM=,zPi5AhCRqZJmxX3wpstR0REJ6GvjrBJQSoRK7BGHdxo=
172,2019-01-08 15:46:00,2019-01-08 15:49:00,"일반퇴장",GVkXGsZiFaUVmV5ggN/tPqJqbSZMQ9ILm0AqflxOHQU=,N9GH/xR9+k1QFil+uuyISSHjrQT0oYQT6bHkBo8p7Bo=
173,2019-01-08 11:54:00,2019-01-08 12:02:00,"일반퇴장",FPJUh4g1QJK6mDStvDsp0Rzmgap/JZ43+1mi8jVEmFs=,akoZAP9BHBxSlO8R4OMmffOEQvcqTQStKRNkOUkgC4k=
174,2019-01-08 15:10:00,2019-01-08 15:14:00,"결제완료",2pWapqPj0nDV38EQ8FG8Zh9mxI6tYJxqTkfJY49MKic=,yk/k6tAKV/m9872yFFuO8enTTWZULEAVt1GArR4O5Jg=
175,2019-01-08 11:02:00,2019-01-08 11:10:00,"일반퇴장",c4/OS0jKHFLuAAq/GFs4pmeblfHycO+cbp38w2cC6Zw=,RaI5HgvG8EoTYu6mautUu2Y276Es29FpoqnYnkAGx2A=
176,2019-01-08 20:37:00,2019-01-08 20:45:00,"결제완료",1NKt6pHmPmZfwbsdLCMo/cZgsQ3DXtBlK/J/uBK5klE=,t5+u/5t/98tGDJmLFrz1mUi/xMhVDBUXlBNd0ByiF5E=
177,2019-01-08 14:35:00,2019-01-08 14:45:00,"일반퇴장",znM2jKe4OG7HKzgjmD4Khiof29+oEI6bFiGi3wLfN8I=,kFOQzwUJieWbiTlvp3RAAKb+poNvioNZjqDQ7TiASho=
178,2019-01-08 18:19:00,2019-01-08 18:22:00,"결제완료",4LIZ9eQXfWmpcIu2TdPirmAsLilQs+CrWbsZSQ6NRG0=,PX0iunXAcLb/X04K3sXzVaVL8zAnmRfG2bRL8U1HHCc=
179,2019-01-08 09:40:00,2019-01-08 09:43:00,"일반퇴장",npWrIF0JzeLetHVsw2tftQURFJDWVTSCT+peV5FhvDo=,EN/79Dv1xAGRSA//Xkk60m+Lcc7zcbWyKSfS9c83nzY=
180,2019-01-08 11:08:00,2019-01-08 11:18:00,"일반퇴장",pu/bnZnB8WJGESk5jv1xcjBy2RM3hYjGSS8nDBezGyo=,f+APQGc927M7opLZf5EmeP99TzDuMM4A0qI2w9VygHg=
181,2019-01-09 14:06:00,2019-01-09 14:15:00,"결제완료",1yjX7tO1nCnOHWX3UQq8Sd629X4pczKWVSaC99dkT2A=,XchgykPwws3/Iy2La05aTUX8OIiJ0C+3bbZAa296eCs=
182,2019-01-09 11:09:00,2019-01-09 11:12:00,"일반퇴장",o6lb8a/sGGNtTMT+T8R6rsLPmiWgZi/yqkr0kDvrcLs=,vV9Rtkpkga+T8P2RexO4Q+mikaxXMOcTC8iljr4TXyI=
183,2019-01-09 17:23:00,2019-01-09 17:29:00,"일반퇴장",gKqRoJHH1QALln3sIZtP6F8GcWrqFDbp8SufgaHPsAM=,PmW7EX1H174vWPwa7IMDJUy2egQ07zgJNke05zGFgxM=
184,2019-01-09 20:35:00,2019-01-09 20:41:00,"일반퇴장",PiMVgWs3WNxESZEqod16szVBEtUo+s6B4gQSPjPCpWU=,nx0bxBQuRuiN1d5h9i0FGXLZbIlDkeqi7+dOmK7uRCs=
185,2019-01-09 14:41:00,2019-01-09 14:45:00,"일반퇴장",BizE8xrFiBn5uVt9TyC2lgHu98nqMIrpQ2g4/MYzYhQ=,pUT3SVdotgBb6s0QFyWPawjWpcig+xEKzgibcnKWdmg=
186,2019-01-09 16:30:00,2019-01-09 16:37:00,"결제완료",ka0/SqDz7/JbopBt3xaQjhxQlIL+bCPCfhJcdpVtNFI=,66HZsJWZUHix861aqcVOzxu4i9AD/cam7t2YaAdxWCE=
187,2019-01-09 14:21:00,2019-01-09 14:27:00,"일반퇴장",X85EDzke7Mo6ZIKoBYQlDsE+ec0urHfB8biJ31Zk2IM=,0XoZzc+TK9Nv1KLhvitg+LRN7niIbEH6gej0iuMhbIY=
188,2019-01-09 13:22:00,2019-01-09 13:32:00,"일반퇴장",CRLiPOti1WawtO0mqhxqrTuXkF7omZqg9PeXalLv/eI=,f80yKB30fD0uLXERGwe7iM9qPFVGTXFAo+uLRGz+fA8=
189,2019-01-09 20:18:00,2019-01-09 20:22:00,"결제완료",bEx3eWlKGBwcfM0balreXXLUyl2Oal1q5mRzYcht/eY=,7q22NclfmtosTHT/r9VFBEANlKEew2e9H5Of3o0Oxtw=
190,2019-01-09 14:39:00,2019-01-09 14:47:00,"결제완료",5MAbro8T0mo6FvpBzpZvM4RsyZY2AaBI8RKPkmViT/w=,K1RdDZwNznsQoZlt1Ze4j2/xMlSfVxWwQkFDnb5DSNM=
191,2019-01-09 14:30:00,2019-01-09 14:37:00,"일반퇴장",sRRMRdP+WN7BaY8JhID7Ufm9OgwgUCigKbpefT9Nqko=,b7yUJbiya2AUvfI+N9uHnznB51BCJc3jr/mZWZkE/XM=
192,2019-01-09 17:39:00,2019-01-09 17:46:00,"결제완료",UJDkA/7XDGFLbXPMBrjcEjUZkAiZsRJytyde5Xy9x14=,VuF0UigDvn2X4fPKZDManMCddN/lAZMrVNi06wjRlFc=
193,2019-01-09 17:40:00,2019-01-09 17:46:00,"결제완료",LY1Kh4lDCKy5wvD8VmAwDguCE9nC7FNv+TtfwBI7aoo=,90G1A2xlU4Bju28Whu2w7yoyR/K1B2OSF5BeUBqkHFU=
194,2019-01-09 09:00:00,2019-01-09 09:05:00,"일반퇴장",9mT+llQaIPFL9Yi85cC+xQWdIwS0jOZVHnH8iKSaxbc=,tG2cRaT1O+lrDbmHxIRz4hzt821JC9shIjLsyKfouUU=
195,2019-01-10 13:41:00,2019-01-10 13:45:00,"일반퇴장",viSAiiwI2PPtGfkhk0DmTcPE7nIbrm5/xO30shkCtA4=,gPNJur8IfPANieupcEXv8O1QRwXBodpB5Up2tCDKTnI=
196,2019-01-10 18:14:00,2019-01-10 18:22:00,"결제완료",AzgQfnE7x/olVnePXw2mbWm3iZiuzE5x/r2cl1PlYmE=,tOUnByCgzRTmXHhLNoiUpYRTnNBVOkkT6BnZJe6myEw=
197,2019-01-10 18:39:00,2019-01-10 18:43:00,"결제완료",OlK/W0vtTZw4+wm1sRX2aheBbDBx2Unj4rx8mIXXP2o=,oSdmYTmzZleD/P+B7iiw6lbXXSmU7Es5TdfPO+iLJvg=
198,2019-01-10 16:45:00,2019-01-10 16:48:00,"결제완료",KYg5zsXFuFh127UhfEs0jCm3LpEpwq3LR/Vzsq6os5w=,Dm1EN4DXT6OASHLOTRIh/ssL1P+71inGLkL7Otm5iPQ=
199,2019-01-10 15:56:00,2019-01-10 15:59:00,"결제완료",h0LBeDf2R5sRp08oncbuc+XpTnYSgtnrwMcxNr9EvO8=,uMoCemmYYX2oo0Yx5cGsOVRT1qtLa5GwMxrF7ho5tlU=
200,2019-01-10 09:49:00,2019-01-10 09:57:00,"일반퇴장",euoJ71wphV1VrbhfBZHc2ohvUbBlyqeN2Yf1WFj1Vfs=,bwXBq7PU9/8SH/xSd0sMCXzMh001M4ETB5viPVKf2ys=
201,2019-01-10 19:16:00,2019-01-10 19:19:00,"일반퇴장",8Qyz/NNlFEM+aXqQyktyb9C0MvW0ExcXauvJZJZYQ3Y=,I5IZBnA4jsM+FJ8Pln8+7zyh0eaHbRoKVcUIAI5bgTs=
202,2019-01-10 14:46:00,2019-01-10 14:51:00,"일반퇴장",F7N1DkqLwD19cFhGBS84ojJs5nXiPJbksZdRVPfALdA=,gOmji/gFRePdzzlJ8eaLlRe8ilwi/9fpZACiJ3WJubQ=
203,2019-01-10 18:48:00,2019-01-10 18:58:00,"일반퇴장",uEc215NkIREAljNYmaW4UGo+Y9dSLLHOBmo12rqBaM0=,kSaMh0c3YsKjiT3kS3vwCCtW0m2RAXwMpXWqm3vgyFE=
204,2019-01-10 20:53:00,2019-01-10 21:00:00,"일반퇴장",PzUGjvop6z2b0QZLrWgHENIhPnL7XXPN6iPmCNuKkoc=,AtJd5BAkhQ5XLfm5T8beYgxBUg2Gv+6c9pw4/NjUIE0=
205,2019-01-10 18:56:00,2019-01-10 19:06:00,"결제완료",zVRLDAeoUPHFcbjXSW+GBUu9AY9w4q0duvlmSrUg+UU=,wAPGS2OeEWUvAeKjryWWxSAuoGTNw7TgceVonOgY64g=
206,2019-01-10 17:32:00,2019-01-10 17:36:00,"일반퇴장",lvNaotW4xqgYNLOU43YHaRmd4EKce8/U4Tc4Ml9gaV8=,1osZjy0xRQX5AhzQMoFTugn2alxzigT9rtc7KuIr+hE=
207,2019-01-10 14:03:00,2019-01-10 14:08:00,"결제완료",OSeFnsJhMiixHBPln2oyDpcw92vJ/WpVLzNXQtULa5Y=,Y4boiq5x2cAGsvNG7blmB79/qU+4Ob9GerFvWA2rEK0=
208,2019-01-10 10:54:00,2019-01-10 11:04:00,"결제완료",B0DZ01TXowzZNNpTCTDNEqjwCQ4qFZK1lbWCShsvS1I=,GzgvAwjz7qHPrzYpl1x0J/DhnoVNdc+o2Ix29vFl8Yg=
209,2019-01-10 15:57:00,2019-01-10 16:07:00,"일반퇴장",EMr3X9MxOkMewX/vvGUGhoPeGDGx+/QOvWOpkowALlY=,SJoA7rTjx11QefzNEOK8fvT1l8wkPTG0MiR8tZk8Y4k=
210,2019-01-10 14:57:00,2019-01-10 15:01:00,"결제완료",stZ3tk6kQoDcUNmZ+m3A3RJrs1QKgumhg8fktgKZLVQ=,dAG7ZkTedHyiSggFqETItBv/PldNu8h2BBqd0F6CPrk=
211,2019-01-10 09:18:00,2019-01-10 09:21:00,"결제완료",l6Le1QqScDrvE3W439Mjw5d/2j8/saigrwMx1FrhIhY=,enbjIkqHq/xlFUXgmU+xsdXhE85dio18u1tQKLu74ZY=
212,2019-01-10 18:28:00,2019-01-10 18:33:00,"결제완료",eOVPNOAXpd5CiGy4Hv9j66Kqyz3y51v5MZSgFYeQQHs=,aIqlgmKzQzqfBMobxVrUKesRlfFeNvTZbshoZ8a4kL0=
213,2019-01-10 16:30:00,2019-01-10 16:36:00,"결제완료",bb+NLnd5/Y086n44ko04rTzv/otLI6R0NXaN39jnW2w=,jIcC24xXawCkqvMLobPiwugOynIHu92vgobt96CUHI0=
214,2019-01-10 09:14:00,2019-01-10 09:18:00,"결제완료",fJ1BkdW+szMkGJbZPZ4LKPcGBCPgLb7WlXwDeJOPdzY=,FdpOJMUjrNZBAfoDhAD8HPFy9CJVqRfUUu3Nna6Nsqs=
215,2019-01-10 14:44:00,2019-01-10 14:50:00,"결제완료",iI+Vb3edqhFLBzuh5XR1gVtKnYmiVD0clFE9CMhxbps=,72BmyemxEwfM4u7G4CEwAUSmPH3pbqJ8rgcFgz0pMc0=
216,2019-01-10 10:39:00,2019-01-10 10:42:00,"결제완료",8VQLG0A01Vx7PnJMgwCJpK5CxC95TQ1aCqjniJVBQVs=,xS6J0QxqC2Tn82c2iOoJUadPV7p6VSOgMNLWS7DIotk=
217,2019-01-10 17:21:00,2019-01-10 17:26:00,"일반퇴장",NFdicWrWXabXPOdlKKVUd+RG7qlJpFIWFkS/GhSBpMs=,/254JZAXfmm8O4Atz5V1ebVYhYlIsdpEJoCI1hoSoE8=
218,2019-01-11 15:07:00,2019-01-11 15:17:00,"일반퇴장",pWctRwJTposWVMCE8u6dYGd3RdIkXr5w57rut4nfIZY=,jWYuYRKY86xM5osESyKab090MijIgD3Mf6hcuL0lsCE=
219,2019-01-11 19:32:00,2019-01-11 19:39:00,"결제완료",FyzQk+SuwzlaPUZvjh6/TRH8ZFYN6qNnfaUJlGqeF9A=,p6rrf/feuhCaUB4tVpuPXPuF96qk16d58ncj6smkWnE=
220,2019-01-11 20:57:00,2019-01-11 21:03:00,"결제완료",b3+IT42xjnr13mjpRoNKLwZwso/O7LUImuYcNukwlXI=,LUrefn9Nfm5F/t3ceJYSXgok+uNMlIw3JSriPfl5j94=
221,2019-01-11 09:48:00,2019-01-11 09:58:00,"일반퇴장",sEWcKPtVUO0q0dEPI1258Pep5SYpdCuvKgkSGVHGIO4=,0m9xLWzjtH30nq1d6dfg/AS7mu4IkmPSP5wtFLDh0UI=
222,2019-01-11 20:38:00,2019-01-11 20:43:00,"결제완료",W79fR9WQNbR0TjlthYnUyplX5LR2YwuycdYQAhKnU5s=,9WXKiJ+fH7nrByb1ZFeqAq/s0AuRJywGeIq2PPK24cw=
223,2019-01-11 10:07:00,2019-01-11 10:13:00,"결제완료",EVkqnFGfIbSGbrAR91nnyr7NE00LJcTqCsPTcnRAst4=,2wqyfHrPcVyGsA+8JPZK7G5S+H23pIPohX5kWuEsMps=
224,2019-01-12 15:14:00,2019-01-12 15:22:00,"결제완료",oXTW/RNxMMV5m68i7vWaOfXuAQS+zdW08b0W3KEGHe4=,8oGyTT0Q8mTAKDt0t87tcMDW4+AmVnUlMo9IOGCi21A=
225,2019-01-12 16:50:00,2019-01-12 16:57:00,"일반퇴장",7/1QJfPtvhVv04qYLhaja60dvvpm8WE/vkES2oqa33A=,0S7Jhgm+g7RUqrFW2Gx7JyG9qova3Hf6L0GERTjWQpU=
226,2019-01-12 10:18:00,2019-01-12 10:23:00,"일반퇴장",3SbXWEuUiHdBcuwvd+ufC6iGpzVSK+YC0hoQhawHNjc=,LS/i6K/s08JymQUx4Rw5dsZka95FvKQZy4oQZH/3XM4=
227,2019-01-12 20:38:00,2019-01-12 20:45:00,"결제완료",YwizeiFtBEAyjSG55LYDy+5gN2cwHvvrfVnr1WTUBxA=,WEZosZeHst2R07KFHpQTZxeAqO5PYNlVHEF2Hnvcplc=
228,2019-01-12 20:13:00,2019-01-12 20:17:00,"일반퇴장",5+3c5thldijasl0Z62D5hGBZinrHQDkrE4RCddrhhaw=,26BXzM8WNop6grOoteFFIiakUPQ2h+LjnTRtFXipU0g=
229,2019-01-12 09:53:00,2019-01-12 10:02:00,"일반퇴장",OyY8h8nexDbLoiWDWiYfPu69ZOvPbchWOm269qBTN50=,c330PK+R7HmMfsGa8t0bJ0J6JG7DPGnivat9KIe9jNU=
230,2019-01-12 15:21:00,2019-01-12 15:27:00,"일반퇴장",WdiPNaIBMAqYRiHTQ+6y/QjV1ClcXaOKd9vVclhEElw=,fuMLP2bKi2L0Hd2jIxjF673SbVmB4aGzYyIF0Zb/wfw=
